# x_c f_c(xc) f_c_ohne(xc)
3.1492 -9.53674e-07 -9.9997e-07
3.1496 -9.53674e-07 -9.99967e-07
3.15 -9.53674e-07 -9.99964e-07
3.1504 -9.52743e-07 -9.99961e-07
3.1508 -9.53674e-07 -9.99957e-07
3.1512 -9.52743e-07 -9.99953e-07
3.1516 -9.52743e-07 -9.99949e-07
3.152 -9.53674e-07 -9.99945e-07
3.1524 -9.53674e-07 -9.99941e-07
3.1528 -9.53674e-07 -9.99936e-07
3.1532 -9.53674e-07 -9.99932e-07
3.1536 -9.53674e-07 -9.99927e-07
3.154 -9.53674e-07 -9.99922e-07
3.1544 -9.53674e-07 -9.99917e-07
3.1548 -9.53674e-07 -9.99912e-07
3.1552 -9.52743e-07 -9.99906e-07
3.1556 -9.53674e-07 -9.99901e-07
3.156 -9.53674e-07 -9.99895e-07
3.1564 -9.53674e-07 -9.99889e-07
3.1568 -9.53674e-07 -9.99883e-07
3.1572 -9.53674e-07 -9.99877e-07
3.1576 -9.53674e-07 -9.99871e-07
3.158 -9.53674e-07 -9.99864e-07
3.1584 -9.53674e-07 -9.99857e-07
3.1588 -9.53674e-07 -9.99851e-07
3.1592 -9.53674e-07 -9.99844e-07
3.1596 -9.53674e-07 -9.99837e-07
3.16 -9.53674e-07 -9.99829e-07
3.1604 -9.51812e-07 -9.99822e-07
3.1608 -9.53674e-07 -9.99814e-07
3.1612 -9.53674e-07 -9.99806e-07
3.1616 -9.53674e-07 -9.99798e-07
3.162 -9.53674e-07 -9.9979e-07
3.1624 -9.53674e-07 -9.99782e-07
3.1628 -9.53674e-07 -9.99774e-07
3.1632 -9.53674e-07 -9.99765e-07
3.1636 -9.53674e-07 -9.99756e-07
3.164 -9.53674e-07 -9.99747e-07
3.1644 -9.53674e-07 -9.99738e-07
3.1648 -9.51812e-07 -9.99729e-07
3.1652 -9.53674e-07 -9.9972e-07
3.1656 -9.53674e-07 -9.9971e-07
3.166 -9.53674e-07 -9.997e-07
3.1664 -9.53674e-07 -9.9969e-07
3.1668 -9.53674e-07 -9.9968e-07
3.1672 -9.53674e-07 -9.9967e-07
3.1676 -9.53674e-07 -9.9966e-07
3.168 -9.53674e-07 -9.99649e-07
3.1684 -9.53674e-07 -9.99639e-07
3.1688 -9.51812e-07 -9.99628e-07
3.1692 -9.51812e-07 -9.99617e-07
3.1696 -9.53674e-07 -9.99606e-07
3.17 -9.53674e-07 -9.99594e-07
3.1704 -9.53674e-07 -9.99583e-07
3.1708 -9.53674e-07 -9.99571e-07
3.1712 -9.51812e-07 -9.99559e-07
3.1716 -9.51812e-07 -9.99547e-07
3.172 -9.53674e-07 -9.99535e-07
3.1724 -9.53674e-07 -9.99523e-07
3.1728 -9.53674e-07 -9.99511e-07
3.1732 -9.53674e-07 -9.99498e-07
3.1736 -9.53674e-07 -9.99485e-07
3.174 -9.53674e-07 -9.99472e-07
3.1744 -9.49949e-07 -9.99459e-07
3.1748 -9.53674e-07 -9.99446e-07
3.1752 -9.49949e-07 -9.99433e-07
3.1756 -9.53674e-07 -9.99419e-07
3.176 -9.53674e-07 -9.99405e-07
3.1764 -9.53674e-07 -9.99392e-07
3.1768 -9.53674e-07 -9.99378e-07
3.1772 -9.49949e-07 -9.99363e-07
3.1776 -9.53674e-07 -9.99349e-07
3.178 -9.53674e-07 -9.99334e-07
3.1784 -9.53674e-07 -9.9932e-07
3.1788 -9.49949e-07 -9.99305e-07
3.1792 -9.53674e-07 -9.9929e-07
3.1796 -9.53674e-07 -9.99275e-07
3.18 -9.53674e-07 -9.9926e-07
3.1804 -9.53674e-07 -9.99244e-07
3.1808 -9.53674e-07 -9.99228e-07
3.1812 -9.53674e-07 -9.99213e-07
3.1816 -9.53674e-07 -9.99197e-07
3.182 -9.53674e-07 -9.99181e-07
3.1824 -9.53674e-07 -9.99164e-07
3.1828 -9.53674e-07 -9.99148e-07
3.1832 -9.53674e-07 -9.99131e-07
3.1836 -9.49949e-07 -9.99114e-07
3.184 -9.49949e-07 -9.99098e-07
3.1844 -9.53674e-07 -9.9908e-07
3.1848 -9.53674e-07 -9.99063e-07
3.1852 -9.49949e-07 -9.99046e-07
3.1856 -9.53674e-07 -9.99028e-07
3.186 -9.53674e-07 -9.99011e-07
3.1864 -9.49949e-07 -9.98993e-07
3.1868 -9.49949e-07 -9.98975e-07
3.1872 -9.49949e-07 -9.98957e-07
3.1876 -9.53674e-07 -9.98938e-07
3.188 -9.53674e-07 -9.9892e-07
3.1884 -9.53674e-07 -9.98901e-07
3.1888 -9.53674e-07 -9.98882e-07
3.1892 -9.53674e-07 -9.98863e-07
3.1896 -9.53674e-07 -9.98844e-07
3.19 -9.53674e-07 -9.98825e-07
3.1904 -9.49949e-07 -9.98805e-07
3.1908 -9.53674e-07 -9.98786e-07
3.1912 -9.53674e-07 -9.98766e-07
3.1916 -9.53674e-07 -9.98746e-07
3.192 -9.49949e-07 -9.98726e-07
3.1924 -9.49949e-07 -9.98705e-07
3.1928 -9.49949e-07 -9.98685e-07
3.1932 -9.53674e-07 -9.98665e-07
3.1936 -9.49949e-07 -9.98644e-07
3.194 -9.53674e-07 -9.98623e-07
3.1944 -9.53674e-07 -9.98602e-07
3.1948 -9.49949e-07 -9.98581e-07
3.1952 -9.53674e-07 -9.98559e-07
3.1956 -9.53674e-07 -9.98538e-07
3.196 -9.53674e-07 -9.98516e-07
3.1964 -9.53674e-07 -9.98494e-07
3.1968 -9.53674e-07 -9.98472e-07
3.1972 -9.53674e-07 -9.9845e-07
3.1976 -9.53674e-07 -9.98427e-07
3.198 -9.53674e-07 -9.98405e-07
3.1984 -9.49949e-07 -9.98382e-07
3.1988 -9.49949e-07 -9.98359e-07
3.1992 -9.53674e-07 -9.98336e-07
3.1996 -9.49949e-07 -9.98313e-07
3.2 -9.53674e-07 -9.9829e-07
3.2004 -9.53674e-07 -9.98267e-07
3.2008 -9.49949e-07 -9.98243e-07
3.2012 -9.49949e-07 -9.98219e-07
3.2016 -9.53674e-07 -9.98195e-07
3.202 -9.53674e-07 -9.98171e-07
3.2024 -9.49949e-07 -9.98147e-07
3.2028 -9.53674e-07 -9.98122e-07
3.2032 -9.53674e-07 -9.98098e-07
3.2036 -9.49949e-07 -9.98073e-07
3.204 -9.53674e-07 -9.98048e-07
3.2044 -9.46224e-07 -9.98023e-07
3.2048 -9.53674e-07 -9.97998e-07
3.2052 -9.46224e-07 -9.97973e-07
3.2056 -9.53674e-07 -9.97947e-07
3.206 -9.53674e-07 -9.97921e-07
3.2064 -9.53674e-07 -9.97895e-07
3.2068 -9.53674e-07 -9.97869e-07
3.2072 -9.53674e-07 -9.97843e-07
3.2076 -9.46224e-07 -9.97817e-07
3.208 -9.46224e-07 -9.9779e-07
3.2084 -9.53674e-07 -9.97764e-07
3.2088 -9.53674e-07 -9.97737e-07
3.2092 -9.53674e-07 -9.9771e-07
3.2096 -9.46224e-07 -9.97683e-07
3.21 -9.53674e-07 -9.97655e-07
3.2104 -9.46224e-07 -9.97628e-07
3.2108 -9.46224e-07 -9.976e-07
3.2112 -9.53674e-07 -9.97573e-07
3.2116 -9.53674e-07 -9.97545e-07
3.212 -9.53674e-07 -9.97517e-07
3.2124 -9.53674e-07 -9.97488e-07
3.2128 -9.46224e-07 -9.9746e-07
3.2132 -9.53674e-07 -9.97431e-07
3.2136 -9.46224e-07 -9.97402e-07
3.214 -9.53674e-07 -9.97374e-07
3.2144 -9.46224e-07 -9.97345e-07
3.2148 -9.53674e-07 -9.97315e-07
3.2152 -9.53674e-07 -9.97286e-07
3.2156 -9.46224e-07 -9.97256e-07
3.216 -9.46224e-07 -9.97227e-07
3.2164 -9.53674e-07 -9.97197e-07
3.2168 -9.46224e-07 -9.97167e-07
3.2172 -9.46224e-07 -9.97137e-07
3.2176 -9.53674e-07 -9.97106e-07
3.218 -9.53674e-07 -9.97076e-07
3.2184 -9.53674e-07 -9.97045e-07
3.2188 -9.46224e-07 -9.97014e-07
3.2192 -9.46224e-07 -9.96983e-07
3.2196 -9.46224e-07 -9.96952e-07
3.22 -9.53674e-07 -9.96921e-07
3.2204 -9.53674e-07 -9.9689e-07
3.2208 -9.53674e-07 -9.96858e-07
3.2212 -9.46224e-07 -9.96826e-07
3.2216 -9.53674e-07 -9.96794e-07
3.222 -9.53674e-07 -9.96762e-07
3.2224 -9.46224e-07 -9.9673e-07
3.2228 -9.53674e-07 -9.96698e-07
3.2232 -9.53674e-07 -9.96665e-07
3.2236 -9.53674e-07 -9.96632e-07
3.224 -9.53674e-07 -9.96599e-07
3.2244 -9.46224e-07 -9.96566e-07
3.2248 -9.46224e-07 -9.96533e-07
3.2252 -9.46224e-07 -9.965e-07
3.2256 -9.46224e-07 -9.96466e-07
3.226 -9.53674e-07 -9.96433e-07
3.2264 -9.46224e-07 -9.96399e-07
3.2268 -9.53674e-07 -9.96365e-07
3.2272 -9.53674e-07 -9.96331e-07
3.2276 -9.53674e-07 -9.96296e-07
3.228 -9.53674e-07 -9.96262e-07
3.2284 -9.46224e-07 -9.96227e-07
3.2288 -9.53674e-07 -9.96192e-07
3.2292 -9.46224e-07 -9.96157e-07
3.2296 -9.46224e-07 -9.96122e-07
3.23 -9.53674e-07 -9.96087e-07
3.2304 -9.53674e-07 -9.96052e-07
3.2308 -9.53674e-07 -9.96016e-07
3.2312 -9.53674e-07 -9.9598e-07
3.2316 -9.46224e-07 -9.95944e-07
3.232 -9.46224e-07 -9.95908e-07
3.2324 -9.53674e-07 -9.95872e-07
3.2328 -9.46224e-07 -9.95836e-07
3.2332 -9.46224e-07 -9.95799e-07
3.2336 -9.53674e-07 -9.95762e-07
3.234 -9.46224e-07 -9.95725e-07
3.2344 -9.53674e-07 -9.95688e-07
3.2348 -9.46224e-07 -9.95651e-07
3.2352 -9.53674e-07 -9.95614e-07
3.2356 -9.46224e-07 -9.95576e-07
3.236 -9.53674e-07 -9.95539e-07
3.2364 -9.46224e-07 -9.95501e-07
3.2368 -9.53674e-07 -9.95463e-07
3.2372 -9.53674e-07 -9.95425e-07
3.2376 -9.46224e-07 -9.95386e-07
3.238 -9.46224e-07 -9.95348e-07
3.2384 -9.53674e-07 -9.95309e-07
3.2388 -9.53674e-07 -9.95271e-07
3.2392 -9.53674e-07 -9.95232e-07
3.2396 -9.53674e-07 -9.95192e-07
3.24 -9.46224e-07 -9.95153e-07
3.2404 -9.46224e-07 -9.95114e-07
3.2408 -9.53674e-07 -9.95074e-07
3.2412 -9.46224e-07 -9.95034e-07
3.2416 -9.46224e-07 -9.94994e-07
3.242 -9.46224e-07 -9.94954e-07
3.2424 -9.46224e-07 -9.94914e-07
3.2428 -9.46224e-07 -9.94874e-07
3.2432 -9.46224e-07 -9.94833e-07
3.2436 -9.46224e-07 -9.94793e-07
3.244 -9.53674e-07 -9.94752e-07
3.2444 -9.53674e-07 -9.94711e-07
3.2448 -9.53674e-07 -9.9467e-07
3.2452 -9.46224e-07 -9.94628e-07
3.2456 -9.46224e-07 -9.94587e-07
3.246 -9.46224e-07 -9.94545e-07
3.2464 -9.46224e-07 -9.94503e-07
3.2468 -9.53674e-07 -9.94461e-07
3.2472 -9.46224e-07 -9.94419e-07
3.2476 -9.46224e-07 -9.94377e-07
3.248 -9.46224e-07 -9.94335e-07
3.2484 -9.46224e-07 -9.94292e-07
3.2488 -9.46224e-07 -9.94249e-07
3.2492 -9.46224e-07 -9.94206e-07
3.2496 -9.46224e-07 -9.94163e-07
3.25 -9.53674e-07 -9.9412e-07
3.2504 -9.53674e-07 -9.94076e-07
3.2508 -9.46224e-07 -9.94033e-07
3.2512 -9.46224e-07 -9.93989e-07
3.2516 -9.46224e-07 -9.93945e-07
3.252 -9.53674e-07 -9.93901e-07
3.2524 -9.46224e-07 -9.93857e-07
3.2528 -9.46224e-07 -9.93813e-07
3.2532 -9.46224e-07 -9.93768e-07
3.2536 -9.53674e-07 -9.93724e-07
3.254 -9.46224e-07 -9.93679e-07
3.2544 -9.46224e-07 -9.93634e-07
3.2548 -9.53674e-07 -9.93589e-07
3.2552 -9.46224e-07 -9.93543e-07
3.2556 -9.46224e-07 -9.93498e-07
3.256 -9.46224e-07 -9.93452e-07
3.2564 -9.46224e-07 -9.93406e-07
3.2568 -9.46224e-07 -9.9336e-07
3.2572 -9.46224e-07 -9.93314e-07
3.2576 -9.46224e-07 -9.93268e-07
3.258 -9.46224e-07 -9.93222e-07
3.2584 -9.46224e-07 -9.93175e-07
3.2588 -9.46224e-07 -9.93128e-07
3.2592 -9.46224e-07 -9.93081e-07
3.2596 -9.46224e-07 -9.93034e-07
3.26 -9.46224e-07 -9.92987e-07
3.2604 -9.46224e-07 -9.9294e-07
3.2608 -9.53674e-07 -9.92892e-07
3.2612 -9.46224e-07 -9.92845e-07
3.2616 -9.46224e-07 -9.92797e-07
3.262 -9.46224e-07 -9.92749e-07
3.2624 -9.46224e-07 -9.92701e-07
3.2628 -9.46224e-07 -9.92652e-07
3.2632 -9.46224e-07 -9.92604e-07
3.2636 -9.46224e-07 -9.92555e-07
3.264 -9.46224e-07 -9.92506e-07
3.2644 -9.46224e-07 -9.92457e-07
3.2648 -9.46224e-07 -9.92408e-07
3.2652 -9.46224e-07 -9.92359e-07
3.2656 -9.46224e-07 -9.92309e-07
3.266 -9.46224e-07 -9.9226e-07
3.2664 -9.46224e-07 -9.9221e-07
3.2668 -9.46224e-07 -9.9216e-07
3.2672 -9.38773e-07 -9.9211e-07
3.2676 -9.53674e-07 -9.9206e-07
3.268 -9.38773e-07 -9.92009e-07
3.2684 -9.53674e-07 -9.91959e-07
3.2688 -9.38773e-07 -9.91908e-07
3.2692 -9.38773e-07 -9.91857e-07
3.2696 -9.38773e-07 -9.91806e-07
3.27 -9.38773e-07 -9.91755e-07
3.2704 -9.38773e-07 -9.91704e-07
3.2708 -9.53674e-07 -9.91652e-07
3.2712 -9.38773e-07 -9.91601e-07
3.2716 -9.53674e-07 -9.91549e-07
3.272 -9.38773e-07 -9.91497e-07
3.2724 -9.38773e-07 -9.91445e-07
3.2728 -9.53674e-07 -9.91392e-07
3.2732 -9.38773e-07 -9.9134e-07
3.2736 -9.53674e-07 -9.91287e-07
3.274 -9.38773e-07 -9.91235e-07
3.2744 -9.38773e-07 -9.91182e-07
3.2748 -9.53674e-07 -9.91128e-07
3.2752 -9.53674e-07 -9.91075e-07
3.2756 -9.53674e-07 -9.91022e-07
3.276 -9.53674e-07 -9.90968e-07
3.2764 -9.53674e-07 -9.90914e-07
3.2768 -9.53674e-07 -9.90861e-07
3.2772 -9.53674e-07 -9.90807e-07
3.2776 -9.38773e-07 -9.90752e-07
3.278 -9.38773e-07 -9.90698e-07
3.2784 -9.53674e-07 -9.90643e-07
3.2788 -9.53674e-07 -9.90589e-07
3.2792 -9.38773e-07 -9.90534e-07
3.2796 -9.53674e-07 -9.90479e-07
3.28 -9.38773e-07 -9.90424e-07
3.2804 -9.38773e-07 -9.90369e-07
3.2808 -9.38773e-07 -9.90313e-07
3.2812 -9.38773e-07 -9.90257e-07
3.2816 -9.53674e-07 -9.90202e-07
3.282 -9.38773e-07 -9.90146e-07
3.2824 -9.53674e-07 -9.9009e-07
3.2828 -9.38773e-07 -9.90033e-07
3.2832 -9.53674e-07 -9.89977e-07
3.2836 -9.53674e-07 -9.8992e-07
3.284 -9.38773e-07 -9.89864e-07
3.2844 -9.38773e-07 -9.89807e-07
3.2848 -9.38773e-07 -9.8975e-07
3.2852 -9.38773e-07 -9.89692e-07
3.2856 -9.38773e-07 -9.89635e-07
3.286 -9.38773e-07 -9.89578e-07
3.2864 -9.53674e-07 -9.8952e-07
3.2868 -9.53674e-07 -9.89462e-07
3.2872 -9.38773e-07 -9.89404e-07
3.2876 -9.53674e-07 -9.89346e-07
3.288 -9.38773e-07 -9.89288e-07
3.2884 -9.38773e-07 -9.89229e-07
3.2888 -9.38773e-07 -9.8917e-07
3.2892 -9.38773e-07 -9.89112e-07
3.2896 -9.38773e-07 -9.89053e-07
3.29 -9.38773e-07 -9.88993e-07
3.2904 -9.38773e-07 -9.88934e-07
3.2908 -9.38773e-07 -9.88875e-07
3.2912 -9.38773e-07 -9.88815e-07
3.2916 -9.38773e-07 -9.88755e-07
3.292 -9.53674e-07 -9.88696e-07
3.2924 -9.38773e-07 -9.88635e-07
3.2928 -9.38773e-07 -9.88575e-07
3.2932 -9.38773e-07 -9.88515e-07
3.2936 -9.53674e-07 -9.88454e-07
3.294 -9.38773e-07 -9.88394e-07
3.2944 -9.38773e-07 -9.88333e-07
3.2948 -9.38773e-07 -9.88272e-07
3.2952 -9.53674e-07 -9.88211e-07
3.2956 -9.38773e-07 -9.88149e-07
3.296 -9.38773e-07 -9.88088e-07
3.2964 -9.53674e-07 -9.88026e-07
3.2968 -9.38773e-07 -9.87964e-07
3.2972 -9.38773e-07 -9.87902e-07
3.2976 -9.38773e-07 -9.8784e-07
3.298 -9.38773e-07 -9.87778e-07
3.2984 -9.53674e-07 -9.87716e-07
3.2988 -9.38773e-07 -9.87653e-07
3.2992 -9.53674e-07 -9.8759e-07
3.2996 -9.53674e-07 -9.87527e-07
3.3 -9.38773e-07 -9.87464e-07
3.3004 -9.38773e-07 -9.87401e-07
3.3008 -9.38773e-07 -9.87338e-07
3.3012 -9.38773e-07 -9.87274e-07
3.3016 -9.38773e-07 -9.8721e-07
3.302 -9.38773e-07 -9.87146e-07
3.3024 -9.38773e-07 -9.87082e-07
3.3028 -9.38773e-07 -9.87018e-07
3.3032 -9.38773e-07 -9.86954e-07
3.3036 -9.53674e-07 -9.86889e-07
3.304 -9.38773e-07 -9.86825e-07
3.3044 -9.38773e-07 -9.8676e-07
3.3048 -9.38773e-07 -9.86695e-07
3.3052 -9.38773e-07 -9.8663e-07
3.3056 -9.38773e-07 -9.86565e-07
3.306 -9.38773e-07 -9.86499e-07
3.3064 -9.38773e-07 -9.86434e-07
3.3068 -9.38773e-07 -9.86368e-07
3.3072 -9.38773e-07 -9.86302e-07
3.3076 -9.38773e-07 -9.86236e-07
3.308 -9.38773e-07 -9.8617e-07
3.3084 -9.53674e-07 -9.86103e-07
3.3088 -9.53674e-07 -9.86037e-07
3.3092 -9.38773e-07 -9.8597e-07
3.3096 -9.38773e-07 -9.85903e-07
3.31 -9.38773e-07 -9.85836e-07
3.3104 -9.38773e-07 -9.85769e-07
3.3108 -9.38773e-07 -9.85702e-07
3.3112 -9.38773e-07 -9.85634e-07
3.3116 -9.38773e-07 -9.85566e-07
3.312 -9.38773e-07 -9.85499e-07
3.3124 -9.38773e-07 -9.85431e-07
3.3128 -9.38773e-07 -9.85363e-07
3.3132 -9.38773e-07 -9.85294e-07
3.3136 -9.38773e-07 -9.85226e-07
3.314 -9.38773e-07 -9.85157e-07
3.3144 -9.38773e-07 -9.85089e-07
3.3148 -9.38773e-07 -9.8502e-07
3.3152 -9.53674e-07 -9.84951e-07
3.3156 -9.38773e-07 -9.84881e-07
3.316 -9.38773e-07 -9.84812e-07
3.3164 -9.38773e-07 -9.84742e-07
3.3168 -9.38773e-07 -9.84673e-07
3.3172 -9.38773e-07 -9.84603e-07
3.3176 -9.38773e-07 -9.84533e-07
3.318 -9.38773e-07 -9.84463e-07
3.3184 -9.38773e-07 -9.84392e-07
3.3188 -9.38773e-07 -9.84322e-07
3.3192 -9.38773e-07 -9.84251e-07
3.3196 -9.38773e-07 -9.8418e-07
3.32 -9.38773e-07 -9.8411e-07
3.3204 -9.38773e-07 -9.84038e-07
3.3208 -9.38773e-07 -9.83967e-07
3.3212 -9.38773e-07 -9.83896e-07
3.3216 -9.38773e-07 -9.83824e-07
3.322 -9.38773e-07 -9.83752e-07
3.3224 -9.38773e-07 -9.8368e-07
3.3228 -9.38773e-07 -9.83608e-07
3.3232 -9.38773e-07 -9.83536e-07
3.3236 -9.38773e-07 -9.83464e-07
3.324 -9.38773e-07 -9.83391e-07
3.3244 -9.38773e-07 -9.83319e-07
3.3248 -9.38773e-07 -9.83246e-07
3.3252 -9.38773e-07 -9.83173e-07
3.3256 -9.38773e-07 -9.831e-07
3.326 -9.38773e-07 -9.83026e-07
3.3264 -9.38773e-07 -9.82953e-07
3.3268 -9.38773e-07 -9.82879e-07
3.3272 -9.38773e-07 -9.82805e-07
3.3276 -9.38773e-07 -9.82731e-07
3.328 -9.38773e-07 -9.82657e-07
3.3284 -9.38773e-07 -9.82583e-07
3.3288 -9.38773e-07 -9.82509e-07
3.3292 -9.38773e-07 -9.82434e-07
3.3296 -9.38773e-07 -9.82359e-07
3.33 -9.38773e-07 -9.82284e-07
3.3304 -9.38773e-07 -9.82209e-07
3.3308 -9.38773e-07 -9.82134e-07
3.3312 -9.38773e-07 -9.82059e-07
3.3316 -9.38773e-07 -9.81983e-07
3.332 -9.38773e-07 -9.81908e-07
3.3324 -9.38773e-07 -9.81832e-07
3.3328 -9.38773e-07 -9.81756e-07
3.3332 -9.23872e-07 -9.8168e-07
3.3336 -9.38773e-07 -9.81603e-07
3.334 -9.38773e-07 -9.81527e-07
3.3344 -9.38773e-07 -9.8145e-07
3.3348 -9.38773e-07 -9.81373e-07
3.3352 -9.23872e-07 -9.81296e-07
3.3356 -9.38773e-07 -9.81219e-07
3.336 -9.38773e-07 -9.81142e-07
3.3364 -9.38773e-07 -9.81065e-07
3.3368 -9.38773e-07 -9.80987e-07
3.3372 -9.38773e-07 -9.80909e-07
3.3376 -9.38773e-07 -9.80831e-07
3.338 -9.23872e-07 -9.80753e-07
3.3384 -9.38773e-07 -9.80675e-07
3.3388 -9.38773e-07 -9.80597e-07
3.3392 -9.38773e-07 -9.80519e-07
3.3396 -9.38773e-07 -9.8044e-07
3.34 -9.23872e-07 -9.80361e-07
3.3404 -9.38773e-07 -9.80282e-07
3.3408 -9.38773e-07 -9.80203e-07
3.3412 -9.38773e-07 -9.80124e-07
3.3416 -9.23872e-07 -9.80044e-07
3.342 -9.38773e-07 -9.79965e-07
3.3424 -9.38773e-07 -9.79885e-07
3.3428 -9.23872e-07 -9.79805e-07
3.3432 -9.38773e-07 -9.79725e-07
3.3436 -9.38773e-07 -9.79645e-07
3.344 -9.38773e-07 -9.79564e-07
3.3444 -9.23872e-07 -9.79484e-07
3.3448 -9.38773e-07 -9.79403e-07
3.3452 -9.23872e-07 -9.79322e-07
3.3456 -9.23872e-07 -9.79241e-07
3.346 -9.38773e-07 -9.7916e-07
3.3464 -9.38773e-07 -9.79079e-07
3.3468 -9.23872e-07 -9.78997e-07
3.3472 -9.23872e-07 -9.78915e-07
3.3476 -9.23872e-07 -9.78834e-07
3.348 -9.38773e-07 -9.78752e-07
3.3484 -9.23872e-07 -9.7867e-07
3.3488 -9.23872e-07 -9.78587e-07
3.3492 -9.23872e-07 -9.78505e-07
3.3496 -9.23872e-07 -9.78422e-07
3.35 -9.38773e-07 -9.7834e-07
3.3504 -9.23872e-07 -9.78257e-07
3.3508 -9.23872e-07 -9.78174e-07
3.3512 -9.23872e-07 -9.7809e-07
3.3516 -9.38773e-07 -9.78007e-07
3.352 -9.23872e-07 -9.77923e-07
3.3524 -9.23872e-07 -9.7784e-07
3.3528 -9.23872e-07 -9.77756e-07
3.3532 -9.38773e-07 -9.77672e-07
3.3536 -9.23872e-07 -9.77588e-07
3.354 -9.23872e-07 -9.77504e-07
3.3544 -9.23872e-07 -9.77419e-07
3.3548 -9.38773e-07 -9.77334e-07
3.3552 -9.23872e-07 -9.7725e-07
3.3556 -9.23872e-07 -9.77165e-07
3.356 -9.23872e-07 -9.7708e-07
3.3564 -9.38773e-07 -9.76994e-07
3.3568 -9.38773e-07 -9.76909e-07
3.3572 -9.38773e-07 -9.76823e-07
3.3576 -9.23872e-07 -9.76738e-07
3.358 -9.38773e-07 -9.76652e-07
3.3584 -9.38773e-07 -9.76566e-07
3.3588 -9.23872e-07 -9.7648e-07
3.3592 -9.38773e-07 -9.76393e-07
3.3596 -9.38773e-07 -9.76307e-07
3.36 -9.23872e-07 -9.7622e-07
3.3604 -9.38773e-07 -9.76133e-07
3.3608 -9.38773e-07 -9.76046e-07
3.3612 -9.38773e-07 -9.75959e-07
3.3616 -9.23872e-07 -9.75872e-07
3.362 -9.23872e-07 -9.75785e-07
3.3624 -9.38773e-07 -9.75697e-07
3.3628 -9.23872e-07 -9.75609e-07
3.3632 -9.23872e-07 -9.75521e-07
3.3636 -9.38773e-07 -9.75433e-07
3.364 -9.38773e-07 -9.75345e-07
3.3644 -9.38773e-07 -9.75257e-07
3.3648 -9.23872e-07 -9.75168e-07
3.3652 -9.23872e-07 -9.7508e-07
3.3656 -9.23872e-07 -9.74991e-07
3.366 -9.38773e-07 -9.74902e-07
3.3664 -9.23872e-07 -9.74813e-07
3.3668 -9.23872e-07 -9.74723e-07
3.3672 -9.23872e-07 -9.74634e-07
3.3676 -9.23872e-07 -9.74544e-07
3.368 -9.23872e-07 -9.74454e-07
3.3684 -9.23872e-07 -9.74365e-07
3.3688 -9.38773e-07 -9.74274e-07
3.3692 -9.23872e-07 -9.74184e-07
3.3696 -9.38773e-07 -9.74094e-07
3.37 -9.23872e-07 -9.74003e-07
3.3704 -9.38773e-07 -9.73913e-07
3.3708 -9.23872e-07 -9.73822e-07
3.3712 -9.23872e-07 -9.73731e-07
3.3716 -9.23872e-07 -9.7364e-07
3.372 -9.38773e-07 -9.73548e-07
3.3724 -9.23872e-07 -9.73457e-07
3.3728 -9.23872e-07 -9.73365e-07
3.3732 -9.23872e-07 -9.73273e-07
3.3736 -9.23872e-07 -9.73181e-07
3.374 -9.23872e-07 -9.73089e-07
3.3744 -9.23872e-07 -9.72997e-07
3.3748 -9.23872e-07 -9.72905e-07
3.3752 -9.23872e-07 -9.72812e-07
3.3756 -9.23872e-07 -9.72719e-07
3.376 -9.23872e-07 -9.72626e-07
3.3764 -9.23872e-07 -9.72533e-07
3.3768 -9.23872e-07 -9.7244e-07
3.3772 -9.23872e-07 -9.72347e-07
3.3776 -9.38773e-07 -9.72253e-07
3.378 -9.23872e-07 -9.7216e-07
3.3784 -9.38773e-07 -9.72066e-07
3.3788 -9.23872e-07 -9.71972e-07
3.3792 -9.38773e-07 -9.71878e-07
3.3796 -9.23872e-07 -9.71783e-07
3.38 -9.38773e-07 -9.71689e-07
3.3804 -9.23872e-07 -9.71594e-07
3.3808 -9.23872e-07 -9.715e-07
3.3812 -9.23872e-07 -9.71405e-07
3.3816 -9.23872e-07 -9.7131e-07
3.382 -9.23872e-07 -9.71214e-07
3.3824 -9.23872e-07 -9.71119e-07
3.3828 -9.23872e-07 -9.71023e-07
3.3832 -9.23872e-07 -9.70928e-07
3.3836 -9.23872e-07 -9.70832e-07
3.384 -9.23872e-07 -9.70736e-07
3.3844 -9.23872e-07 -9.7064e-07
3.3848 -9.23872e-07 -9.70543e-07
3.3852 -9.23872e-07 -9.70447e-07
3.3856 -9.38773e-07 -9.7035e-07
3.386 -9.23872e-07 -9.70254e-07
3.3864 -9.23872e-07 -9.70157e-07
3.3868 -9.23872e-07 -9.7006e-07
3.3872 -9.38773e-07 -9.69962e-07
3.3876 -9.23872e-07 -9.69865e-07
3.388 -9.23872e-07 -9.69767e-07
3.3884 -9.23872e-07 -9.6967e-07
3.3888 -9.23872e-07 -9.69572e-07
3.3892 -9.38773e-07 -9.69474e-07
3.3896 -9.23872e-07 -9.69376e-07
3.39 -9.23872e-07 -9.69277e-07
3.3904 -9.23872e-07 -9.69179e-07
3.3908 -9.23872e-07 -9.6908e-07
3.3912 -9.23872e-07 -9.68981e-07
3.3916 -9.23872e-07 -9.68882e-07
3.392 -9.23872e-07 -9.68783e-07
3.3924 -9.23872e-07 -9.68684e-07
3.3928 -9.23872e-07 -9.68585e-07
3.3932 -9.23872e-07 -9.68485e-07
3.3936 -9.23872e-07 -9.68385e-07
3.394 -9.23872e-07 -9.68285e-07
